127.0.0.1 - - [06/Dec/2022:00:01:19 +0900] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:50 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:50 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:50 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /stock/stock_history?page=1&recordSize=10&pageSize=10 HTTP/1.1" 200 33961
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:59:54 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /stock/stock_history?categoryBox=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98 HTTP/1.1" 200 33061
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:05 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /stock/stock_select?page=1&recordSize=10&pageSize=10 HTTP/1.1" 200 42314
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:37 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /stock/stock_select?categoryBox=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98 HTTP/1.1" 200 34711
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:00:43 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /stock/stock_out/%EC%B6%9C/013110001902/TEST%EC%83%81%ED%92%88%EB%AA%85%20(TEST%EC%B6%94%EA%B0%80%EB%93%B1%EB%A1%9D,%20TEST%EC%B6%94%EA%B0%80%EB%93%B1%EB%A1%9D%EC%83%89%EC%83%81,%20TEST%EC%B6%94%EA%B0%80%EB%93%B1%EB%A1%9D%EA%B8%B8%EC%9D%B4)? HTTP/1.1" 200 26290
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /stock/stock_out/%EC%B6%9C/013110001902/img/undraw_rocket.svg HTTP/1.1" 404 160
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:01 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "POST /stock/stock_out/INSERT HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /stock/stock_select?page=1&pageSize=10&recordSize=10 HTTP/1.1" 200 42314
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:13 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /stock/stock_history?page=1&recordSize=10&pageSize=10 HTTP/1.1" 200 34432
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:17 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /stock/stock_history?categoryBox=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98 HTTP/1.1" 200 33533
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:21 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:32 +0900] "GET /stock/stock_select?page=1&recordSize=10&pageSize=10 HTTP/1.1" 200 42314
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:33 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /stock/stock_select?categoryBox=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98 HTTP/1.1" 200 34716
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:01:35 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /stock/stock_history_cancel?page=1&recordSize=10&pageSize=10 HTTP/1.1" 200 35251
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:01 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:22 +0900] "POST /stock/stock_history/CANCEL/41 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:22 +0900] "GET /stock/stock_history HTTP/1.1" 200 34438
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:22 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:23 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /stock/stock_history_cancel?page=1&recordSize=10&pageSize=10 HTTP/1.1" 200 35171
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:25 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /stock/stock_select?page=1&recordSize=10&pageSize=10 HTTP/1.1" 200 42314
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /stock/img/undraw_rocket.svg HTTP/1.1" 404 127
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:31 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:34 +0900] "GET /stock/stock_select?categoryBox=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98 HTTP/1.1" 200 34726
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:34 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:01:02:34 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
